id,title,filtered_words,label
F034,Celebrity Scandal Confirmed by Sources,"['soon', 'stage', 'every', 'forward', 'must', 'major.', 'draw', 'catch.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']",FAKE
F149,Secret Cure Confirmed by Sources,"['forward', 'population', 'many', 'morning', 'trial', 'for.', 'heavy', 'speech', 'nature.', 'well', 'respond', 'sense', 'son', 'hundred.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
F051,Secret Cure Confirmed by Sources,"['pm', 'party', 'walk.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
F089,Flat Earth Confirmed by Sources,"['pressure', 'cold', 'south.', 'social', 'lot', 'form', 'out.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
F135,Flat Earth Confirmed by Sources,"['act', 'big', 'top', 'wall', 'foreign.', 'summer', 'information', 'leader', 'treatment', 'movement', 'only.', 'toward', 'investment', 'region', 'cultural', 'time', 'air.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
F088,Government Cover-Up Confirmed by Sources,"['realize', 'note', 'record', 'western.', 'whose', 'fear', 'body', 'american', 'try', 'sell.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']",FAKE
R010,New Report on Election,"['reality', 'serious', 'plant', 'series', 'cause.', 'collection', 'relationship', 'stock', 'three', 'fast.', 'everything', 'discussion', 'choice.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
R211,New Report on Policy,"['political', 'address', 'must', 'loss', 'coach.', 'cause', 'give', 'much.', 'role', 'drive', 'notice', 'whatever', 'five', 'least.', 'success', 'need', 'energy', 'responsibility', 'tough', 'bit.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']",REAL
F204,Miracle Drug Confirmed by Sources,"['allow', 'position', 'physical', 'commercial.', 'north', 'continue', 'decade', 'television', 'recent.', 'modern', 'run', 'evening', 'center', 'right.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']",FAKE
F168,Miracle Drug Confirmed by Sources,"['whose', 'strong', 'participant', 'sometimes', 'official', 'economic', 'democrat.', 'middle', 'respond', 'sea', 'read.', 'together', 'see', 'goal', 'fight.', 'trial', 'open', 'practice', 'everything', 'easy.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']",FAKE
R011,New Report on Public Health,"['listen', 'official', 'reach', 'ok', 'car', 'possible', 'act.', 'tv', 'american', 'walk', 'improve', 'expert', 'make', 'war', 'development.', 'eat', 'hundred', 'safe', 'half', 'key.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']",REAL
R232,New Report on Climate Change,"['generation', 'remember', 'morning.', 'past', 'better', 'fear', 'budget', 'key', 'model', 'mission.', 'look', 'drive', 'remember', 'total', 'information', 'part', 'high.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
R042,New Report on Public Health,"['hold', 'nearly', 'tend', 'movie', 'rule', 'husband.', 'trip', 'member', 'knowledge', 'capital.', 'general', 'new', 'green', 'follow', 'agree', 'relationship.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']",REAL
F182,Hoax Confirmed by Sources,"['increase', 'police', 'hard', 'wrong.', 'defense', 'difficult', 'benefit', 'moment.', 'position', 'order', 'society', 'hard.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
F036,Miracle Drug Confirmed by Sources,"['week', 'factor', 'church', 'audience', 'others', 'million', 'model.', 'simple', 'attorney', 'score', 'behind', 'machine.', 'even', 'issue', 'dream', 'discover', 'site.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']",FAKE
F068,Secret Cure Confirmed by Sources,"['wall', 'collection', 'course', 'experience', 'perform', 'miss.', 'thank', 'firm', 'effort.', 'nearly', 'still', 'season', 'specific.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
R015,New Report on Election,"['deep', 'amount', 'room.', 'newspaper', 'outside', 'mission', 'single', 'east.', 'notice', 'interview', 'time', 'industry', 'participant.', 'ago', 'everyone', 'part', 'surface', 'amount', 'boy.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
R147,New Report on Climate Change,"['good', 'economy', 'science', 'land', 'region', 'politics', 'experience', 'learn.', 'explain', 'door', 'billion', 'thing', 'building.', 'health', 'real', 'new', 'price', 'above.', 'rather', 'current', 'anyone', 'out.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
F198,Government Cover-Up Confirmed by Sources,"['increase', 'life', 'none', 'store', 'address', 'provide', 'garden.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']",FAKE
R081,New Report on Climate Change,"['far', 'significant', 'fall', 'teacher', 'voice', 'marriage.', 'home', 'beautiful', 'third', 'weight', 'west', 'of.', 'understand', 'cut', 'do.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
F050,Aliens Confirmed by Sources,"['republican', 'capital', 'hear', 'kind', 'stage.', 'free', 'fine', 'attorney', 'book', 'brother.', 'pass', 'important', 'whatever', 'heavy', 'professor', 'news.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
F162,Celebrity Scandal Confirmed by Sources,"['room', 'skill', 'short', 'property.', 'store', 'mr', 'vote', 'represent', 'bag', 'second', 'light.', 'leave', 'suffer', 'strategy.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']",FAKE
R028,New Report on Technology Breakthrough,"['author', 'show', 'follow', 'eat.', 'organization', 'huge', 'yeah', 'together', 'performance', 'leg.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']",REAL
R195,New Report on Budget Report,"['true', 'something', 'raise', 'big', 'some.', 'hour', 'town', 'item', 'feeling', 'put', 'already.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
F116,Aliens Confirmed by Sources,"['carry', 'agent', 'fact', 'adult', 'pay', 'feel', 'government.', 'fish', 'fight', 'four', 'set', 'miss', 'it.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
R018,New Report on Research,"['contain', 'future', 'member', 'though', 'issue', 'effect', 'join', 'find.', 'effect', 'large', 'others', 'personal', 'notice.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']",REAL
F073,Immortal Jellyfish Confirmed by Sources,"['collection', 'indeed', 'goal', 'side', 'head', 'we.', 'outside', 'threat', 'tax', 'increase', 'cover.', 'player', 'win', 'western', 'apply', 'next', 'image', 'wall.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
F059,Miracle Drug Confirmed by Sources,"['water', 'simply', 'store.', 'century', 'occur', 'power', 'loss', 'defense', 'generation.', 'century', 'sport', 'feeling', 'better', 'way.', 'machine', 'control', 'south', 'civil', 'capital.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']",FAKE
R078,New Report on Budget Report,"['organization', 'break', 'happen', 'wonder.', 'science', 'matter', 'walk.', 'business', 'early', 'decision', 'every', 'pretty', 'prepare', 'exactly.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
F216,Secret Cure Confirmed by Sources,"['within', 'occur', 'concern', 'space', 'girl', 'bag', 'couple.', 'hour', 'early', 'anyone', 'team', 'enter', 'important.', 'computer', 'experience', 'tv', 'natural', 'treat', 'bar', 'open.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
F206,Celebrity Scandal Confirmed by Sources,"['miss', 'method', 'technology', 'human', 'everyone', 'human.', 'reveal', 'little', 'style.', 'happy', 'able', 'away', 'process', 'art', 'report', 'draw', 'actually.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']",FAKE
R036,New Report on Research,"['break', 'difference', 'however.', 'condition', 'eat', 'new', 'check', 'attack', 'deep.', 'meet', 'note', 'republican', 'might', 'here.', 'administration', 'reflect', 'move', 'seek.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']",REAL
F104,Aliens Confirmed by Sources,"['suddenly', 'health', 'physical', 'affect.', 'edge', 'decide', 'team.', 'role', 'since', 'pass', 'fast', 'evidence.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
F000,Hoax Confirmed by Sources,"['age', 'involve', 'general', 'although.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
R136,New Report on Education,"['site', 'language.', 'food', 'painting', 'rather', 'operation', 'first', 'per', 'financial.', 'marriage', 'present', 'growth', 'modern', 'agent', 'plant', 'staff', 'painting.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
F019,Immortal Jellyfish Confirmed by Sources,"['shake', 'ready', 'measure', 'movement', 'gun', 'hospital.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
R012,New Report on Technology Breakthrough,"['data', 'already', 'question', 'executive', 'indicate.', 'man', 'make', 'indeed', 'reveal', 'investment', 'customer.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']",REAL
R052,New Report on Education,"['others', 'treat', 'kind', 'one', 'travel', 'trouble.', 'close', 'fund', 'let', 'full', 'these.', 'republican', 'establish', 'little', 'travel', 'pick.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
R123,New Report on Climate Change,"['ahead', 'center', 'natural', 'reduce.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
F040,Government Cover-Up Confirmed by Sources,"['partner', 'occur', 'able', 'growth.', 'choose', 'listen', 'place', 'wear', 'stand.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']",FAKE
R160,New Report on Climate Change,"['right', 'data', 'sense', 'little', 'week', 'well.', 'effort', 'memory', 'laugh', 'offer', 'all.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
F067,Immortal Jellyfish Confirmed by Sources,"['bring', 'seven', 'section', 'music', 'put', 'part.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
R069,New Report on Research,"['chair', 'play', 'ask', 'treatment.', 'scene', 'least', 'school', 'nice', 'rate.', 'visit', 'mission', 'available', 'particular', 'system', 'decide', 'save.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']",REAL
F160,Mind Control Confirmed by Sources,"['upon', 'cold', 'almost', 'discuss', 'before.', 'increase', 'event', 'decision', 'data', 'finish.', 'coach', 'cut', 'use', 'personal', 'them.', 'hour', 'budget', 'million', 'news.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
F053,Hoax Confirmed by Sources,"['pressure', 'benefit', 'cause', 'education', 'strong', 'term.', 'report', 'attention', 'arm.', 'behind', 'think', 'stop', 'job', 'safe.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
R074,New Report on Education,"['artist', 'increase', 'wide', 'every', 'figure', 'gas', 'relate.', 'forward', 'across', 'pull', 'old.', 'pretty', 'store', 'one', 'common', 'score.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
R007,New Report on Election,"['analysis', 'remember', 'within', 'kid', 'particular.', 'mission', 'land', 'purpose', 'painting', 'different.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
R119,New Report on Climate Change,"['pass', 'team', 'analysis.', 'provide', 'dinner', 'work', 'sense.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
R087,New Report on Budget Report,"['customer', 'happy', 'own.', 'space', 'tree', 'side', 'industry', 'third', 'still.', 'decide', 'first', 'sport', 'add', 'detail', 'reduce.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
F145,Miracle Drug Confirmed by Sources,"['name', 'authority', 'congress', 'point.', 'history', 'special', 'ever', 'radio', 'attack', 'happen', 'information.', 'civil', 'great', 'always', 'direction', 'grow', 'down.', 'board', 'hard', 'floor', 'sister.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']",FAKE
R065,New Report on Budget Report,"['gun', 'reality', 'government', 'sea', 'much.', 'color', 'success', 'bed.', 'strong', 'others', 'light', 'ok.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
R208,New Report on Budget Report,"['skill', 'debate', 'among', 'nice', 'since', 'record', 'quite.', 'culture', 'care', 'small', 'scene', 'assume.', 'hit', 'explain', 'lot', 'newspaper', 'alone', 'stock.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
R048,New Report on Budget Report,"['movie', 'wish', 'address', 'end', 'degree', 'national.', 'southern', 'increase', 'new', 'technology', 'enter', 'possible.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
F076,Aliens Confirmed by Sources,"['risk', 'send', 'central', 'tree.', 'whatever', 'interview', 'price', 'stuff', 'area.', 'result', 'report', 'tell', 'throw', 'number.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
R019,New Report on Policy,"['send', 'step', 'score', 'treat', 'race.', 'phone', 'budget', 'address', 'us', 'science', 'ball.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']",REAL
F115,Immortal Jellyfish Confirmed by Sources,"['color', 'much', 'summer', 'girl', 'smile', 'explain', 'usually', 'record.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
R031,New Report on Education,"['name', 'executive', 'significant', 'focus', 'beat', 'operation.', 'seat', 'official', 'country', 'next.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
R190,New Report on Research,"['training', 'recent', 'finish', 'may', 'law', 'place', 'then.', 'cell', 'happen', 'long', 'west', 'water', 'tough.', 'like', 'general', 'price', 'agree', 'stay', 'staff', 'democrat.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']",REAL
F057,Mind Control Confirmed by Sources,"['similar', 'season', 'see', 'heart', 'week.', 'parent', 'sound', 'air.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
F158,Immortal Jellyfish Confirmed by Sources,"['less', 'collection', 'truth.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
F234,Flat Earth Confirmed by Sources,"['seven', 'debate', 'like', 'marriage', 'popular', 'determine', 'ok', 'dog.', 'manage', 'democrat', 'show', 'information', 'long.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
F155,Flat Earth Confirmed by Sources,"['bar', 'firm', 'always', 'get', 'offer', 'allow', 'bring.', 'relate', 'might', 'fire', 'almost', 'sister', 'others.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
F106,Flat Earth Confirmed by Sources,"['quality', 'make', 'trade', 'born.', 'us', 'think', 'attention', 'ability', 'recognize', 'standard.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
R051,New Report on Policy,"['water', 'pay', 'left.', 'baby', 'always', 'girl', 'finally', 'open.', 'training', 'generation', 'including', 'owner', 'training', 'left', 'low.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']",REAL
R203,New Report on Education,"['front', 'leader', 'thought', 'cover', 'strong', 'grow.', 'wrong', 'scene', 'social', 'what.', 'gun', 'pay', 'carry', 'nearly', 'animal', 'rich.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
F063,Secret Cure Confirmed by Sources,"['social', 'remember.', 'car', 'know', 'economic', 'easy', 'star', 'natural', 'tough.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
R080,New Report on Policy,"['test', 'training', 'stock', 'strategy', 'talk.', 'pressure', 'draw', 'else', 'public.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']",REAL
R226,New Report on Public Health,"['month', 'together', 'white', 'appear', 'treat.', 'marriage', 'cup', 'suddenly', 'road.', 'though', 'behind', 'stand', 'thus', 'mrs', 'protect.', 'sport', 'gas', 'respond', 'cost', 'test.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']",REAL
F144,Hoax Confirmed by Sources,"['eight', 'treatment', 'word', 'read', 'contain', 'idea.', 'science', 'home', 'continue', 'nothing', 'term', 'medical.', 'collection', 'despite', 'able', 'individual', 'memory', 'trade.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
F241,Flat Earth Confirmed by Sources,"['much', 'travel', 'use', 'home.', 'move', 'final', 'may', 'notice', 'its.', 'hundred', 'customer', 'again.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
R150,New Report on Election,"['nothing', 'use', 'memory', 'behind', 'remain.', 'opportunity', 'decade', 'door', 'something', 'republican.', 'fly', 'road', 'option', 'avoid.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
R153,New Report on Research,"['return', 'law', 'upon', 'begin', 'easy', 'always', 'model.', 'situation', 'film', 'election', 'nothing.', 'rich', 'hour', 'director', 'candidate.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']",REAL
F175,Hoax Confirmed by Sources,"['cause', 'today', 'whole', 'skill', 'probably.', 'evidence', 'energy', 'car', 'majority', 'place', 'western.', 'return', 'newspaper.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
F161,Immortal Jellyfish Confirmed by Sources,"['protect', 'seat', 'player', 'deal', 'discover.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
F147,Secret Cure Confirmed by Sources,"['recognize', 'drive', 'although', 'many', 'next.', 'later', 'style', 'congress', 'fall', 'agree.', 'floor', 'painting', 'consider', 'local.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
F018,Secret Cure Confirmed by Sources,"['walk', 'boy', 'create', 'country', 'week.', 'involve', 'live', 'result', 'form.', 'green', 'moment', 'similar', 'born', 'since.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
F211,Celebrity Scandal Confirmed by Sources,"['lead', 'toward', 'easy.', 'care', 'rise', 'tax', 'decision', 'card.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']",FAKE
R117,New Report on Research,"['one', 'beyond', 'technology.', 'behavior', 'give', 'produce', 'trouble.', 'along', 'degree', 'short', 'present', 'cultural.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']",REAL
F016,Aliens Confirmed by Sources,"['camera', 'nothing', 'carry', 'design', 'gun', 'never.', 'owner', 'big', 'model', 'source', 'science.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
F029,Flat Earth Confirmed by Sources,"['decision', 'woman', 'win', 'tonight', 'call', 'type.', 'marriage', 'state', 'reflect', 'until.', 'test', 'buy', 'response', 'beyond', 'life', 'actually.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
F205,Celebrity Scandal Confirmed by Sources,"['accept', 'cup', 'list', 'throughout', 'debate.', 'mr', 'early.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']",FAKE
R112,New Report on Economic Growth,"['suggest', 'exist', 'citizen', 'treatment', 'since', 'go', 'put.', 'measure', 'today.', 'finally', 'let', 'plan.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",REAL
F218,Government Cover-Up Confirmed by Sources,"['eye', 'art', 'within', 'example', 'garden', 'north', 'save.', 'thought', 'adult', 'six', 'explain.', 'trial', 'nothing', 'third', 'water', 'thank.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']",FAKE
R187,New Report on Education,"['friend', 'full', 'computer', 'good', 'between.', 'break', 'evening', 'join', 'the.', 'policy', 'worry', 'soon', 'late', 'air', 'number.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
F087,Celebrity Scandal Confirmed by Sources,"['foreign', 'prepare', 'risk', 'travel.', 'argue', 'friend', 'leader', 'phone', 'fill', 'send', 'role', 'serve.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']",FAKE
R171,New Report on Education,"['tough', 'police', 'available', 'soon', 'crime', 'at.', 'culture', 'line', 'national', 'tend', 'land.', 'mission', 'show', 'popular', 'nature', 'identify', 'find.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
R113,New Report on Technology Breakthrough,"['lose', 'year', 'continue', 'able', 'require', 'situation', 'out.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']",REAL
R222,New Report on Public Health,"['glass', 'mrs', 'garden', 'program', 'mean', 'large.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']",REAL
F233,Secret Cure Confirmed by Sources,"['blue', 'meeting', 'ground', 'left', 'rate', 'may', 'improve.', 'sing', 'couple', 'everyone', 'shoulder.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
R223,New Report on Climate Change,"['discussion', 'realize', 'total', 'indeed', 'including', 'a.', 'guess', 'stay', 'go', 'anyone', 'recent', 'laugh', 'much', 'follow.', 'answer', 'cell', 'feeling', 'grow', 'think', 'result', 'author', 'successful.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
F224,Secret Cure Confirmed by Sources,"['create', 'choose', 'technology', 'hit', 'reflect', 'community.', 'keep', 'field', 'manager', 'purpose.', 'rise', 'score', 'increase', 'ability', 'develop', 'stay.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
R181,New Report on Climate Change,"['bad', 'seven', 'stock', 'difference.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
R056,New Report on Public Health,"['single', 'investment', 'coach', 'on.', 'cause', 'teacher', 'four', 'game.', 'hair', 'enough', 'fire', 'realize', 'side', 'strategy.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']",REAL
R110,New Report on Education,"['father', 'like', 'enjoy', 'difference', 'thousand.', 'mrs', 'sister', 'manager', 'water', 'develop', 'scene', 'test.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
R219,New Report on Education,"['speak', 'green', 'visit', 'buy', 'everything', 'friend', 'population.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
R224,New Report on Education,"['western', 'appear', 'fly', 'world', 'purpose.', 'foot', 'ball', 'forward', 'relate', 'middle.', 'public', 'understand', 'store', 'lead', 'series', 'radio.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
F178,Immortal Jellyfish Confirmed by Sources,"['whose', 'let', 'rich.', 'assume', 'war', 'three', 'positive', 'poor', 'field.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
F074,Secret Cure Confirmed by Sources,"['reveal', 'fall', 'hotel', 'choose', 'shake', 'management.', 'hospital', 'election', 'always', 'red', 'popular', 'environmental', 'increase', 'discover.', 'fine', 'change', 'best', 'place', 'several', 'thus', 'country.', 'many', 'wait', 'see', 'matter', 'person', 'majority.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
R034,New Report on Budget Report,"['thousand', 'look', 'contain', 'behavior.', 'north', 'follow', 'news', 'describe', 'similar', 'federal.', 'natural', 'culture', 'than.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
R095,New Report on Policy,"['first', 'unit', 'pattern', 'find', 'wind', 'religious.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']",REAL
F011,Aliens Confirmed by Sources,"['city', 'mr', 'technology', 'hospital.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
R162,New Report on Policy,"['notice', 'start', 'table', 'natural', 'receive', 'knowledge', 'page', 'join.', 'beyond', 'sometimes', 'resource', 'ever', 'people', 'gas.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']",REAL
R218,New Report on Election,"['throughout', 'president', 'coach', 'public', 'major', 'information', 'close.', 'sense', 'age', 'director', 'son.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
F136,Miracle Drug Confirmed by Sources,"['today', 'born', 'show', 'message', 'guy', 'minute', 'perhaps.', 'away', 'single', 'improve', 'hair', 'analysis.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']",FAKE
R108,New Report on Economic Growth,"['say', 'right', 'agency', 'break.', 'lot', 'republican', 'lay', 'risk', 'eat', 'decide.', 'thus', 'rich', 'page.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",REAL
R186,New Report on Research,"['third', 'commercial', 'tax', 'claim', 'former', 'author.', 'industry', 'political', 'local', 'father.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']",REAL
R248,New Report on Technology Breakthrough,"['young', 'commercial', 'speech', 'like', 'seven', 'floor.', 'positive', 'line', 'price', 'must', 'get', 'girl.', 'truth', 'low', 'section', 'begin.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']",REAL
F045,Immortal Jellyfish Confirmed by Sources,"['yes', 'child', 'minute', 'something.', 'simply', 'fire', 'card', 'what.', 'worry', 'bank', 'school', 'today', 'detail.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
F092,Secret Cure Confirmed by Sources,"['wrong', 'fish', 'state', 'create', 'wish', 'identify', 'style.', 'list', 'staff', 'father', 'course.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
R100,New Report on Technology Breakthrough,"['paper', 'approach', 'meet.', 'almost', 'director', 'front', 'listen', 'like', 'film', 'her.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']",REAL
F075,Miracle Drug Confirmed by Sources,"['eat', 'glass', 'politics', 'effect.', 'probably', 'news', 'force', 'throughout', 'majority.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']",FAKE
R059,New Report on Technology Breakthrough,"['summer', 'often', 'lawyer', 'middle.', 'show', 'left', 'quite', 'interesting', 'investment', 'take.', 'able', 'season', 'enter.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']",REAL
F213,Hoax Confirmed by Sources,"['bit', 'expert', 'field', 'attention', 'contain', 'better.', 'value', 'hot', 'tell', 'tonight.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
R233,New Report on Education,"['personal', 'sure', 'republican', 'admit', 'authority', 'teach', 'feel.', 'religious', 'ask', 'thing', 'available.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
F072,Mind Control Confirmed by Sources,"['ball', 'hand', 'seem', 'could.', 'case', 'consumer', 'senior', 'light.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
R184,New Report on Budget Report,"['man', 'hope', 'billion', 'sign', 'tv', 'particularly.', 'apply', 'market', 'realize', 'chair', 'student', 'herself.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
F134,Secret Cure Confirmed by Sources,"['north', 'often', 'official', 'write', 'son', 'performance', 'reveal.', 'take', 'camera', 'show', 'ten', 'discussion', 'yet', 'also.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
R096,New Report on Research,"['feeling', 'film', 'check', 'believe', 'executive', 'high.', 'sound', 'show', 'research', 'save.', 'baby', 'statement', 'ago', 'respond', 'nature.', 'foreign', 'individual', 'lawyer', 'set.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']",REAL
R020,New Report on Policy,"['along', 'person', 'occur', 'foreign.', 'reality', 'participant', 'consider', 'hope', 'watch.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']",REAL
